tau1,tau2,tau3,tau4,tau5,tau6
3.411315674384241e-11,0.0,7.105427357601002e-15,-4.440892098500626e-16,-2.220446049250313e-15,5.2475385148298415e-17
-4.3641534830385353e-11,1.4210854715202004e-14,-7.105427357601002e-15,0.0,-7.993605777301127e-15,3.699297812520541e-16
-1.2047252084812499e-11,2.1316282072803006e-14,-3.552713678800501e-15,-1.1102230246251565e-15,3.1086244689504383e-15,3.7730235602495554e-16
-7.050715566947474e-11,0.0,3.552713678800501e-15,-4.440892098500626e-16,7.105427357601002e-15,1.0733601507606494e-15
-1.2430234619387193e-10,0.0,1.0658141036401503e-14,-8.881784197001252e-16,2.6645352591003757e-15,8.075137780672037e-16
-6.183853429320152e-11,1.4210854715202004e-14,3.552713678800501e-15,2.220446049250313e-16,3.552713678800501e-15,-5.915407053080912e-16
6.59383658785373e-11,-1.4210854715202004e-14,7.105427357601002e-15,0.0,3.9968028886505635e-15,-1.704365815147213e-16
3.484146304799651e-11,1.4210854715202004e-14,-3.552713678800501e-15,0.0,-5.773159728050814e-15,1.0837684916165102e-15
-1.0134471040146309e-10,0.0,-3.552713678800501e-15,8.881784197001252e-16,-1.2878587085651816e-14,-1.1813466871402056e-15
-7.099387744347041e-11,0.0,-1.0658141036401503e-14,6.661338147750939e-16,0.0,-7.042977312465837e-16
-8.23057177967712e-11,-1.4210854715202004e-14,-7.105427357601002e-15,-6.661338147750939e-16,-1.7763568394002505e-15,7.767224363686154e-16
-1.0697220886868308e-10,-2.842170943040401e-14,-7.105427357601002e-15,2.220446049250313e-16,-1.7763568394002505e-15,8.413408858487514e-17
2.5199398123731953e-11,0.0,7.105427357601002e-15,4.440892098500626e-16,-3.1086244689504383e-15,1.6479873021779667e-16
-3.2933655802480644e-12,0.0,0.0,-2.220446049250313e-16,-3.9968028886505635e-15,-1.1444838132756985e-15
5.6989080121638835e-11,0.0,3.552713678800501e-15,-4.440892098500626e-16,1.7763568394002505e-15,-8.552186736565659e-16
-2.917133201663091e-11,-1.4210854715202004e-14,3.552713678800501e-15,0.0,7.549516567451064e-15,-5.0133508455729725e-16
1.1951328815484885e-11,0.0,-7.105427357601002e-15,0.0,0.0,4.137315490204685e-16
-6.108891170697461e-11,-1.4210854715202004e-14,0.0,-2.220446049250313e-16,-3.9968028886505635e-15,-1.9081958235744878e-17
1.0206946399193839e-10,0.0,3.552713678800501e-15,6.661338147750939e-16,-3.9968028886505635e-15,-2.740863092043355e-16
-1.0160761121369433e-12,1.4210854715202004e-14,-3.552713678800501e-15,0.0,-1.0658141036401503e-14,2.8015784137025435e-16
7.486633535336296e-11,-1.4210854715202004e-14,-3.552713678800501e-15,-2.220446049250313e-16,1.7763568394002505e-15,-5.082739784612045e-16
3.360867140145274e-11,-1.4210854715202004e-14,1.7763568394002505e-15,2.220446049250313e-16,-2.220446049250313e-15,5.147791914961175e-16
-3.197442310920451e-13,0.0,0.0,1.1102230246251565e-16,8.881784197001252e-15,-9.645062526431047e-16
2.6286528509444906e-11,1.4210854715202004e-14,-7.105427357601002e-15,0.0,4.440892098500626e-16,3.0834709785487746e-16
-1.0182787946177996e-10,0.0,-5.329070518200751e-15,0.0,4.440892098500626e-16,-8.760353553682876e-17
-7.776890242894297e-11,-2.842170943040401e-14,3.552713678800501e-15,1.6653345369377348e-16,-5.329070518200751e-15,1.2923689896027213e-16
-7.441514071615529e-11,1.4210854715202004e-14,-1.7763568394002505e-15,-2.220446049250313e-16,3.9968028886505635e-15,1.8257964584655895e-16
-1.4480150412055082e-10,-1.4210854715202004e-14,3.552713678800501e-15,-2.220446049250313e-16,-6.217248937900877e-15,-1.730386667286865e-16
4.686029342337861e-12,0.0,0.0,-4.718447854656915e-16,-1.3322676295501878e-15,5.186823193170653e-16
3.501909873193654e-11,-1.4210854715202004e-14,1.0658141036401503e-14,-8.326672684688674e-17,3.552713678800501e-15,-4.991666802123262e-16
1.3109513474773848e-12,0.0,-3.552713678800501e-15,4.440892098500626e-16,4.440892098500626e-16,5.793976409762536e-16
-1.1547385270205268e-10,-1.4210854715202004e-14,0.0,-2.7755575615628914e-16,-4.884981308350689e-15,1.227316859253591e-16
-7.58433316150331e-11,0.0,-1.7763568394002505e-15,-3.3306690738754696e-16,8.881784197001252e-16,1.474514954580286e-16
9.353584573545959e-11,0.0,8.881784197001252e-15,0.0,8.881784197001252e-15,1.0928757898653885e-16
9.024603286889032e-11,1.4210854715202004e-14,-5.329070518200751e-15,3.3306690738754696e-16,3.552713678800501e-15,-1.3834419720915037e-16
-8.855494115778129e-11,0.0,0.0,-4.440892098500626e-16,-7.549516567451064e-15,-1.8648277366750676e-16
-1.4861001318422495e-11,0.0,1.7763568394002505e-15,0.0,-7.549516567451064e-15,3.0791341698588326e-16
-4.3868908505828585e-11,0.0,0.0,0.0,5.329070518200751e-15,2.7885679876327174e-16
-1.800515292416094e-11,1.4210854715202004e-14,0.0,-4.440892098500626e-16,-9.325873406851315e-15,-4.098284211995207e-16
6.475175950981793e-11,-1.4210854715202004e-14,-1.7763568394002505e-15,-6.661338147750939e-16,4.440892098500626e-16,1.1709383462843448e-17
2.2183144210430328e-11,-1.4210854715202004e-14,1.0658141036401503e-14,-6.661338147750939e-16,7.105427357601002e-15,-4.2544093248331194e-16
1.609734567864507e-11,-1.4210854715202004e-14,-1.7763568394002505e-15,4.440892098500626e-16,-7.105427357601002e-15,-9.107298248878237e-18
-4.458655666894629e-12,0.0,0.0,-4.440892098500626e-16,-6.661338147750939e-15,4.0766001685454967e-17
-1.5063505998114124e-12,0.0,0.0,2.220446049250313e-16,-2.6645352591003757e-15,7.24247051220317e-17
3.8962610915405094e-11,1.4210854715202004e-14,1.4210854715202004e-14,2.220446049250313e-16,-1.7763568394002505e-15,-2.688821387764051e-16
5.114131340633321e-11,1.4210854715202004e-14,-7.105427357601002e-15,-2.220446049250313e-16,-1.7763568394002505e-15,-8.413408858487514e-17
-4.829558974961401e-11,0.0,-3.552713678800501e-15,2.220446049250313e-16,4.440892098500626e-15,-6.245004513516506e-17
-1.0297895869371132e-10,4.263256414560601e-14,0.0,-2.220446049250313e-16,3.552713678800501e-15,-1.8474805019152996e-16
7.041123240014713e-11,9.947598300641403e-14,-2.1316282072803006e-14,1.687538997430238e-14,-8.43769498715119e-15,-8.396061623727746e-16
3.292299766144424e-11,1.1368683772161603e-13,-2.842170943040401e-14,1.9095836023552692e-14,-1.5987211554602254e-14,-9.072603779358701e-16
-3.113598268100759e-11,5.684341886080801e-13,-1.1368683772161603e-13,7.749356711883593e-14,-5.773159728050814e-14,-3.420007332888275e-15
-5.0096815584765864e-11,-1.4210854715202004e-12,2.7711166694643907e-13,-2.000621890374532e-13,1.5365486660812167e-13,6.967516841260846e-15
5.098144129078719e-12,1.4210854715202004e-13,-2.842170943040401e-14,2.4424906541753444e-14,-1.7763568394002505e-14,-4.805184028455756e-16
4.554578936222242e-11,1.4210854715202004e-13,-2.4868995751603507e-14,2.2648549702353193e-14,-1.687538997430238e-14,-3.8337388819087437e-16
-7.855760486563668e-11,-6.536993168992922e-13,1.2079226507921703e-13,-1.0036416142611415e-13,9.237055564881302e-14,7.641456911677835e-16
2.7036151095671812e-11,0.0,0.0,1.965094753586527e-13,1.7763568394002505e-15,-1.0842021724855044e-19
-3.314326590952987e-11,2.842170943040401e-14,7.105427357601002e-15,-1.6431300764452317e-14,-1.7763568394002505e-15,-3.729655473350135e-17
3.1452174198420835e-11,0.0,0.0,3.3306690738754696e-14,5.329070518200751e-15,-1.0668549377257364e-16
-2.2598811710849986e-11,0.0,0.0,8.304468224196171e-14,1.3322676295501878e-14,2.5153490401663703e-17
1.1834089264084469e-10,-2.842170943040401e-14,-7.105427357601002e-15,3.552713678800501e-15,-3.552713678800501e-15,7.892991815694472e-17
3.1164404390437994e-11,0.0,-3.552713678800501e-15,-6.439293542825908e-15,-2.6645352591003757e-15,-5.551115123125783e-17
-2.723510306168464e-11,0.0,0.0,-7.327471962526033e-15,-2.6645352591003757e-15,-4.683753385137379e-17
-7.604228358104592e-11,2.842170943040401e-14,-3.552713678800501e-15,-3.8191672047105385e-14,-8.881784197001252e-15,-8.673617379884035e-17
-1.0238920822303044e-10,2.842170943040401e-14,-3.552713678800501e-15,-3.3306690738754696e-14,-2.6645352591003757e-15,0.0
9.385381360971223e-11,0.0,3.552713678800501e-15,3.863576125695545e-14,6.217248937900877e-15,3.8163916471489756e-17
4.980904577678302e-11,0.0,3.552713678800501e-15,-2.9531932455029164e-14,-6.217248937900877e-15,-4.5102810375396984e-17
-1.0800249583553523e-10,-2.842170943040401e-14,7.105427357601002e-15,6.705747068735946e-14,1.0658141036401503e-14,-1.2663481374630692e-16
6.964384624552622e-11,0.0,0.0,1.84297022087776e-14,0.0,1.8388068845354155e-16
1.0460965427228075e-11,-2.842170943040401e-14,7.105427357601002e-15,-5.306866057708248e-14,-7.993605777301127e-15,2.7755575615628914e-17
-7.489298070595396e-11,2.842170943040401e-14,0.0,-1.2434497875801753e-14,-2.6645352591003757e-15,1.3183898417423734e-16
-1.1979750524915289e-11,-2.842170943040401e-14,0.0,2.220446049250313e-14,3.552713678800501e-15,4.180683577104105e-16
1.2578382779793174e-10,0.0,3.552713678800501e-15,4.884981308350689e-15,3.552713678800501e-15,-8.500145032286355e-17
3.382005786534137e-11,2.842170943040401e-14,0.0,-1.9095836023552692e-14,-4.440892098500626e-15,-1.0755285551056204e-16
-9.71880353972665e-11,-2.842170943040401e-14,3.552713678800501e-15,4.063416270128073e-14,5.329070518200751e-15,-1.5439038936193583e-16
-7.714184846463468e-11,0.0,0.0,-3.352873534367973e-14,-2.6645352591003757e-15,-4.215378046623641e-16
-2.234656903965515e-12,5.684341886080802e-14,-7.105427357601002e-15,1.4654943925052066e-14,8.881784197001252e-16,-4.0939474033052647e-16
1.0537526407006226e-10,-2.842170943040401e-14,-3.552713678800501e-15,5.573319583618286e-14,7.993605777301127e-15,9.367506770274758e-17
-7.01714242268281e-11,0.0,-7.105427357601002e-15,-5.284661597215745e-14,-6.217248937900877e-15,1.734723475976807e-17
6.823430709346212e-11,2.842170943040401e-14,0.0,1.84297022087776e-14,2.6645352591003757e-15,5.204170427930421e-16
4.0826897418355657e-11,0.0,-3.552713678800501e-15,9.769962616701378e-15,8.881784197001252e-16,4.85722573273506e-17
-7.769074272800935e-11,0.0,0.0,2.020605904817785e-14,8.881784197001252e-16,5.204170427930421e-17
7.354117315117037e-11,5.684341886080802e-14,7.105427357601002e-15,3.708144902248023e-14,2.6645352591003757e-15,-1.6306400674181987e-16
-2.1011636874845863e-11,0.0,0.0,3.885780586188048e-14,1.7763568394002505e-15,3.365363543395006e-16
-1.169402352729776e-10,0.0,-3.552713678800501e-15,-2.609024107869118e-14,-1.7763568394002505e-15,1.1900203045200897e-15
-1.1658229936983844e-11,0.0,3.552713678800501e-15,1.687538997430238e-14,0.0,1.1102230246251565e-16
-3.788303004625959e-11,-5.684341886080802e-14,1.0658141036401503e-14,3.219646771412954e-14,1.7763568394002505e-15,-2.255140518769849e-16
-4.093436700713937e-11,0.0,0.0,6.217248937900877e-15,0.0,-3.469446951953614e-18
-7.694822556914005e-11,0.0,3.552713678800501e-15,1.021405182655144e-14,0.0,-6.938893903907228e-18
7.138245550208921e-11,-2.842170943040401e-14,0.0,-2.375877272697835e-14,-8.881784197001252e-16,5.204170427930421e-17
-1.4154899474760896e-11,0.0,-3.552713678800501e-15,-3.9968028886505635e-15,0.0,4.440892098500626e-16
2.2168489266505276e-11,0.0,-3.552713678800501e-15,-4.263256414560601e-14,-8.881784197001252e-16,1.3530843112619095e-16
-1.8723467221093415e-11,0.0,3.552713678800501e-15,-1.5987211554602254e-14,0.0,2.7755575615628914e-16
8.925971073381334e-12,2.842170943040401e-14,0.0,1.709743457922741e-14,0.0,3.3306690738754696e-16
-1.404876215360673e-12,5.684341886080802e-14,-1.4210854715202004e-14,2.90878432451791e-14,0.0,2.7755575615628914e-17
-7.851275185544182e-12,0.0,-1.7763568394002505e-14,2.220446049250313e-16,-1.7763568394002505e-15,-9.194034422677078e-16
1.2367884494324244e-13,-2.842170943040401e-14,3.552713678800501e-15,1.3322676295501878e-15,-1.7763568394002505e-15,-1.97758476261356e-16
-1.214512379554833e-10,-2.842170943040401e-14,1.4210854715202004e-14,-3.774758283725532e-15,-2.042810365310288e-14,-1.3530843112619095e-16
-3.7649328099576e-12,2.842170943040401e-14,0.0,1.887379141862766e-15,-1.7763568394002505e-15,-1.6653345369377348e-16
6.14343020899355e-11,2.842170943040401e-14,-2.1316282072803006e-14,-6.439293542825908e-15,-1.0658141036401503e-14,-1.1102230246251565e-15
-1.7291001963570807e-10,-5.684341886080802e-14,0.0,-7.882583474838611e-15,-8.881784197001252e-16,-2.706168622523819e-16
-1.9162227360425277e-11,-2.842170943040401e-14,7.105427357601002e-15,2.220446049250313e-16,0.0,4.371503159461554e-16
-1.893522005858017e-10,0.0,1.4210854715202004e-14,-5.218048215738236e-15,-2.6645352591003757e-15,-2.0122792321330962e-16
-1.3469603210580772e-10,2.842170943040401e-14,0.0,-1.887379141862766e-15,1.1546319456101628e-14,1.096345236817342e-15
1.1620682194291021e-10,2.842170943040401e-14,-1.4210854715202004e-14,2.55351295663786e-15,2.6645352591003757e-15,1.2490009027033011e-15
-1.2803180737819275e-10,-2.842170943040401e-14,0.0,2.55351295663786e-15,-4.440892098500626e-15,-2.636779683484747e-16
-1.568292162801299e-10,0.0,-1.0658141036401503e-14,-4.440892098500626e-15,2.6645352591003757e-15,-1.124100812432971e-15
-6.607558944438097e-11,5.684341886080802e-14,-1.0658141036401503e-14,5.2735593669694936e-15,4.884981308350689e-15,-6.938893903907228e-16
-1.1342615735543404e-10,2.842170943040401e-14,2.1316282072803006e-14,1.6653345369377348e-16,-3.9968028886505635e-15,7.7021722333370235e-16
-4.43320935517022e-11,8.526512829121202e-14,0.0,-3.885780586188048e-15,5.329070518200751e-15,-3.0531133177191805e-16
-1.071081001668972e-10,-2.842170943040401e-14,0.0,-4.6629367034256575e-15,8.881784197001252e-15,-7.632783294297951e-17
-3.5241809470676344e-11,-2.842170943040401e-14,-3.552713678800501e-15,-1.4432899320127035e-15,2.6645352591003757e-15,4.0939474033052647e-16
9.190492811228523e-11,5.684341886080802e-14,1.4210854715202004e-14,5.995204332975845e-15,-1.7763568394002505e-15,-3.3931191190106347e-15
-7.92221843681773e-11,2.842170943040401e-14,-3.552713678800501e-15,3.3861802251067274e-15,4.440892098500626e-16,-2.8380076066980564e-15
-3.1244784537420855e-11,0.0,-7.105427357601002e-15,-1.3877787807814457e-15,-4.440892098500626e-16,1.457167719820518e-16
5.434208638632754e-11,-5.684341886080802e-14,3.552713678800501e-15,-1.1102230246251565e-14,1.7763568394002505e-15,2.2343238370581275e-15
6.121791962243606e-11,5.684341886080802e-14,-1.4210854715202004e-14,3.086420008457935e-14,-2.6645352591003757e-15,-3.1433189384699745e-15
3.285638427996673e-11,-5.684341886080802e-14,7.105427357601002e-15,4.218847493575595e-15,0.0,3.344546861683284e-15
5.206457487361149e-11,8.526512829121202e-14,-7.105427357601002e-15,3.3306690738754696e-15,4.440892098500626e-16,1.9637069748057456e-15
-1.9841017717681098e-11,8.526512829121202e-14,-3.552713678800501e-15,2.220446049250313e-15,-4.440892098500626e-16,-2.706168622523819e-16
-2.2323698445347873e-11,5.684341886080802e-14,1.0658141036401503e-14,5.10702591327572e-15,-2.6645352591003757e-15,5.856426454897701e-15
7.335732021829244e-11,2.842170943040401e-14,7.105427357601002e-15,3.4416913763379853e-15,-3.9968028886505635e-15,5.349887199912473e-15
5.132627656223576e-11,-5.684341886080802e-14,-3.552713678800501e-15,-1.3322676295501878e-15,0.0,-2.8449465006019636e-16
2.354783035229957e-11,-5.684341886080802e-14,0.0,-2.886579864025407e-15,2.6645352591003757e-15,-3.094746681142624e-15
1.000390881245039e-10,8.526512829121202e-14,-3.552713678800501e-15,-3.1086244689504383e-15,3.552713678800501e-15,-4.3576253716537394e-15
-1.2891199219211558e-10,-5.684341886080802e-14,0.0,-5.551115123125783e-15,8.881784197001252e-16,-1.97758476261356e-15
-4.937206199429056e-11,8.526512829121202e-14,0.0,9.547918011776346e-15,-4.440892098500626e-15,7.396860901565105e-15
1.2217693523552953e-10,0.0,1.4210854715202004e-14,9.547918011776346e-15,-3.1086244689504383e-15,8.278100427361323e-15
9.029532677118368e-11,-2.842170943040401e-14,0.0,2.220446049250313e-16,0.0,2.0747292772682613e-15
-8.842082621640657e-11,-2.842170943040401e-14,-3.552713678800501e-15,7.771561172376096e-16,-4.440892098500626e-16,1.1726730697603216e-15
3.175726348558783e-11,0.0,3.552713678800501e-15,3.3306690738754696e-16,-1.3322676295501878e-15,-7.424616477180734e-16
2.0448087667546133e-11,0.0,-1.4210854715202004e-14,2.220446049250313e-15,-1.7763568394002505e-15,2.5049406993105094e-15
-1.3731593639931816e-10,-2.842170943040401e-14,3.552713678800501e-15,-9.992007221626409e-16,4.440892098500626e-16,-6.1547988927657116e-15
-2.2039170488596938e-10,5.684341886080802e-14,3.552713678800501e-15,8.43769498715119e-15,-7.993605777301127e-15,7.591149930874508e-15
-1.7143308994604922e-10,-5.684341886080802e-14,7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16,-1.1102230246251565e-16
6.602540736366791e-11,0.0,0.0,4.551914400963142e-15,-4.884981308350689e-15,4.739264536368637e-15
-8.683365138040244e-11,2.842170943040401e-14,-3.552713678800501e-15,4.440892098500626e-15,-3.9968028886505635e-15,3.066991105526995e-15
-6.069633684546716e-11,2.842170943040401e-14,3.552713678800501e-15,-6.661338147750939e-16,-1.9984014443252818e-15,1.6930901125533637e-15
-1.0621814539035768e-10,-8.526512829121202e-14,3.552713678800501e-15,-8.881784197001252e-16,2.4424906541753444e-15,-5.9396931817445875e-15
8.177458710179053e-12,-2.842170943040401e-14,7.105427357601002e-15,1.3322676295501878e-15,-2.220446049250313e-15,9.992007221626409e-16
-4.590283708694187e-11,-2.842170943040401e-14,7.105427357601002e-15,-4.884981308350689e-15,9.992007221626409e-15,-5.384581669432009e-15
-7.93960452938336e-11,2.842170943040401e-14,3.552713678800501e-15,-3.552713678800501e-15,1.5543122344752192e-15,-4.767020111984266e-15
1.6278534076263895e-11,2.842170943040401e-14,1.2789769243681803e-13,0.0,0.0,1.1587952819525071e-15
1.2876810728812416e-11,-5.684341886080802e-14,5.009326287108706e-13,2.220446049250313e-16,1.1102230246251565e-15,-4.718447854656915e-16
1.4097523148848268e-10,-2.842170943040401e-14,-2.7711166694643907e-13,8.881784197001252e-16,-6.661338147750939e-16,4.2327252813834093e-16
-2.652811303960334e-11,-2.842170943040401e-14,-7.105427357601002e-15,1.3322676295501878e-15,-6.661338147750939e-16,-2.9698465908722937e-15
9.960920976936904e-11,0.0,7.105427357601002e-15,-1.7763568394002505e-15,1.1102230246251565e-15,-7.28583859910259e-16
6.275868713601085e-12,5.684341886080802e-14,0.0,-2.6645352591003757e-15,1.4432899320127035e-15,-5.495603971894525e-15
-5.4370730140362866e-11,-5.684341886080802e-14,1.4210854715202004e-14,3.1086244689504383e-15,-3.3306690738754696e-16,1.1796119636642288e-15
-5.595346408426849e-11,2.842170943040401e-14,-1.0658141036401503e-14,-3.9968028886505635e-15,-4.440892098500626e-16,-5.23192600354605e-15
1.5129941743907693e-10,-5.684341886080802e-14,7.105427357601002e-15,0.0,2.220446049250313e-16,-2.914335439641036e-16
9.480416451879137e-11,0.0,7.105427357601002e-15,1.1102230246251565e-15,4.440892098500626e-16,2.3869795029440866e-15
1.1813128253379546e-10,2.842170943040401e-14,-7.105427357601002e-15,-1.1102230246251565e-15,4.440892098500626e-16,3.469446951953614e-17
6.154188270102168e-11,-1.1368683772161603e-13,-7.105427357601002e-15,3.552713678800501e-15,1.8318679906315083e-15,2.789435349370706e-15
5.226041821515537e-12,0.0,-1.7763568394002505e-14,2.6645352591003757e-15,2.4424906541753444e-15,2.8727020762175925e-15
-8.942180329540861e-12,8.526512829121202e-14,1.4210854715202004e-14,-4.6629367034256575e-15,-4.6629367034256575e-15,-3.219646771412954e-15
-1.177369313154486e-11,5.684341886080802e-14,1.0658141036401503e-14,-6.217248937900877e-15,-7.049916206369744e-15,-6.022959908591474e-15
