time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
4.769846564376250875e+00,1.209331498220784562e+00,-9.411822688967649841e-02,-2.735804715469537518e-01,1.067853299013507007e+00,3.287196094657722778e-01,-1.903719168895975589e+00,-2.517140174511264816e-01,-1.161109310286117857e+00,1.142628147524940019e+00,8.740643260351708133e-01,1.797683529553743442e+00,-1.138303555297742964e+00,-2.941938118104368449e+00,-1.929955821066650090e-01,-1.250607962946742591e-02,-5.116598065102331283e+00,-1.557388865206172035e+00,1.238116764861465491e+00
4.776517678452301574e+00,1.207586846425743543e+00,-1.018682035815333398e-01,-2.659584407072615453e-01,1.073570129937546414e+00,3.406772216769465289e-01,-1.911284863033872128e+00,-2.713286104640172391e-01,-1.162302103764538019e+00,1.142412688437889345e+00,8.397973721263077840e-01,1.787165894612805506e+00,-1.129815569599341263e+00,-2.938358248810649886e+00,-1.645763233565757933e-01,-5.208831380987172244e-02,-5.156362887679293294e+00,-1.595808100251438599e+00,1.306450636206440530e+00
4.783188792528352273e+00,1.205711430165713027e+00,-1.096255039402609516e-01,-2.583387279704736916e-01,1.079057489383489887e+00,3.525638142226423799e-01,-1.918792418157628354e+00,-2.909161445254604406e-01,-1.163304766088536057e+00,1.141933187191048527e+00,8.052705978307030943e-01,1.776391773900969806e+00,-1.120874364866414341e+00,-2.933825444961377649e+00,-1.359955999254273129e-01,-9.166432677736752188e-02,-5.194489976164740952e+00,-1.634281244396620369e+00,1.373987637163610387e+00
4.789859906604402973e+00,1.203705451175686614e+00,-1.173888560459483560e-01,-2.507230945826325330e-01,1.084313680601262320e+00,3.643776749492527167e-01,-1.926238828709335271e+00,-3.104702549386120225e-01,-1.164116246921020448e+00,1.141189717171210205e+00,7.704949728901626660e-01,1.765360849123709830e+00,-1.111485340719990944e+00,-2.928337504610781572e+00,-1.072614554254757158e-01,-1.312245572870826549e-01,-5.230966162768422301e+00,-1.672795872328245892e+00,1.440702752417048593e+00
4.796531020680453672e+00,1.201569153696377512e+00,-1.251569811509830044e-01,-2.431133010873551270e-01,1.089337080310064598e+00,3.761170898576844390e-01,-1.933621125706949773e+00,-3.299845636211689026e-01,-1.164735549687782701e+00,1.140182415592704279e+00,7.354815530308702609e-01,1.754072885508355384e+00,-1.101654062642904552e+00,-2.921892617032316508e+00,-7.838196386998408371e-02,-1.707594315162290766e-01,-5.265778838028037256e+00,-1.711339370335953625e+00,1.506571273662770327e+00
4.803202134756504371e+00,1.199302824554793645e+00,-1.329285940393628296e-01,-2.355111068997712831e-01,1.094126139259522512e+00,3.877803436646980462e-01,-1.940936377843870630e+00,-3.494526817208348235e-01,-1.165161731770551823e+00,1.138911483572737859e+00,7.002414762216514488e-01,1.742527733044230143e+00,-1.091386259896796052e+00,-2.914489364371247060e+00,-4.936522674710208669e-02,-2.102593656331658289e-01,-5.298915955892294249e+00,-1.749898941327393098e+00,1.571568810048982412e+00
4.809873248832555070e+00,1.196906793227332733e+00,-1.407024033872319446e-01,-2.279182698800172879e-01,1.098679382765763268e+00,3.993657203724046423e-01,-1.948181692574386670e+00,-3.688682122412662023e-01,-1.165393904680524617e+00,1.137377186189570955e+00,6.647859588990088220e-01,1.730725327688975357e+00,-1.080687823369855582e+00,-2.906126723130058487e+00,-2.021937009867635915e-02,-2.497147683786914985e-01,-5.330366038599938960e+00,-1.788461609962066268e+00,1.635671298497597403e+00
4.816544362908605770e+00,1.194381431885328082e+00,-1.484771121245103687e-01,-2.203365459063982845e-01,1.102995411222202016e+00,4.108715038457018687e-01,-1.955354217184530619e+00,-3.882247526773592861e-01,-1.165431234212452427e+00,1.135579852523413757e+00,6.291262921602870373e-01,1.718665692540194190e+00,-1.069564803356125360e+00,-2.896804065485774515e+00,9.047458394799368087e-03,-2.891160436588225968e-01,-5.360118181352623523e+00,-1.827014227901903265e+00,1.698855013902323075e+00
4.823215476984656469e+00,1.191727155422982021e+00,-1.562514177974865248e-01,-2.127676884483329367e-01,1.107072900584830322e+00,4.222959783974034043e-01,-1.962451139847907200e+00,-4.075158976587683890e-01,-1.165272940579279215e+00,1.133519875680010225e+00,5.932738379263621242e-01,1.706348938971717466e+00,-1.058023407267181915e+00,-2.886521160438480393e+00,3.842709232195717917e-02,-3.284535931482600035e-01,-5.388162056779680853e+00,-1.865543479176370312e+00,1.761096579199023626e+00
4.829886591060707168e+00,1.188944421467646340e+00,-1.640240129322397544e-01,-2.052134481392062781e-01,1.110910602831805871e+00,4.336374293808272773e-01,-1.969469690666015627e+00,-4.267352416005134597e-01,-1.164918298527430895e+00,1.131197712796806698e+00,5.572400250752544970e-01,1.693775267733688139e+00,-1.046069997277089492e+00,-2.875278174790276253e+00,6.791134943985344119e-02,-3.677178189037302314e-01,-5.414487919192839449e+00,-1.904035885659767002e+00,1.822372975303733211e+00
4.836557705136757868e+00,1.186033730372392014e+00,-1.717935853987724859e-01,-1.976755723492316097e-01,1.114507346397158427e+00,4.448941437896055673e-01,-1.976407142692651719e+00,-4.458763813595575387e-01,-1.164366637432781015e+00,1.128613885031662267e+00,5.210363455480480077e-01,1.680944970015738393e+00,-1.033711087901502124e+00,-2.863075673954067479e+00,9.749203456368937815e-02,-4.068991259864666032e-01,-5.439086608629078334e+00,-1.942477812658426783e+00,1.882661550914107362e+00
4.843228819212808567e+00,1.182995625190847999e+00,-1.795588187757143905e-01,-1.901558047584502587e-01,1.117862036578427976e+00,4.560644108644552053e-01,-1.983260812941943119e+00,-4.649329188962080806e-01,-1.163617341377375158e+00,1.125768977534038484e+00,4.846743504285647708e-01,1.667858428472546395e+00,-1.020953343511843858e+00,-2.849914622591623647e+00,1.271609424457821325e-01,-4.459879250929671413e-01,-5.461949554679859098e+00,-1.980855474605372368e+00,1.941940032169906960e+00
4.849899933288859266e+00,1.179830691634264905e+00,-1.873183927154777328e-01,-1.826558849299810272e-01,1.120973655918067191e+00,4.671465227066686765e-01,-1.990028063379578827e+00,-4.838984639392023279e-01,-1.162669849206998673e+00,1.122663639398601587e+00,4.481656459981997465e-01,1.654516118211026177e+00,-1.007803575785534589e+00,-2.835796385080391779e+00,1.569098606426722053e-01,-4.849746351932674449e-01,-5.483068780105048390e+00,-2.019154940859943625e+00,2.000186532168219067e+00
4.856571047364909965e+00,1.176539558010795794e+00,-1.950709833097313273e-01,-1.751775478836382072e-01,1.123841264558445907e+00,4.781387748980578944e-01,-1.996706301896830738e+00,-5.027666366533419806e-01,-1.161523654569645903e+00,1.119298583601217478e+00,4.115218897673746934e-01,1.640918607738513835e+00,-9.942687410932233849e-01,-2.820722725808701092e+00,1.867305723692452846e-01,-5.238496861758757950e-01,-5.502436904229980108e+00,-2.057362141609943684e+00,2.057379560329307466e+00
